# ----------------------------------------
# Site Data
# Top Events
# 20210924-20210928
# ----------------------------------------

Event Label,IP Address,Total Events,Unique Events,Event Value,Avg. Value
dry-eyes2.png,72.74.219.122,1,1,0,0.00
other-aches-pains.png,72.74.219.122,1,1,0,0.00
other-brain-fog.png,72.74.219.122,2,1,0,0.00
supplement,72.74.219.122,1,1,0,0.00
treatmentsButton,72.74.219.122,2,1,0,0.00
common-depression.png,72.230.242.29,1,1,0,0.00
common-insomnia.png,72.230.242.29,1,1,0,0.00
other-brain-fog.png,72.230.242.29,1,1,0,0.00
other-weight-gain.png,72.230.242.29,1,1,0,0.00
sex-pain-sex.png,72.230.242.29,1,1,0,0.00
sex-period.png,72.230.242.29,1,1,0,0.00
treatmentsButton,72.230.242.29,1,1,0,0.00
common-depression.png,71.81.210.174,4,1,0,0.00
common-hot-flashes.png,71.81.210.174,4,1,0,0.00
common-insomnia.png,71.81.210.174,5,1,0,0.00
other-aches-pains.png,71.81.210.174,3,1,0,0.00
other-bladder.png,71.81.210.174,4,1,0,0.00
other-dryness.png,71.81.210.174,3,1,0,0.00
other-weight-gain.png,71.81.210.174,1,1,0,0.00
prescription-medicine,71.81.210.174,2,1,0,0.00
sex-libido.png,71.81.210.174,3,1,0,0.00
sex-pain-vagina.png,71.81.210.174,1,1,0,0.00
sex-period.png,71.81.210.174,4,1,0,0.00
supplement,71.81.210.174,3,1,0,0.00
treatmentsButton,71.81.210.174,5,1,0,0.00
common-depression.png,71.237.252.165,1,1,0,0.00
common-hot-flashes.png,71.237.252.165,3,1,0,0.00
other-aches-pains.png,71.237.252.165,1,1,0,0.00
other-bladder.png,71.237.252.165,1,1,0,0.00
other-brain-fog.png,71.237.252.165,1,1,0,0.00
other-weight-gain.png,71.237.252.165,1,1,0,0.00
prescription-medicine,71.237.252.165,2,1,0,0.00
supplement,71.237.252.165,1,1,0,0.00
treatmentsButton,71.237.252.165,2,1,0,0.00
common-hot-flashes.png,71.223.238.5,2,1,0,0.00
other-weight-gain.png,71.223.238.5,1,1,0,0.00
prescription-medicine,71.223.238.5,1,1,0,0.00
sex-libido.png,71.223.238.5,2,1,0,0.00
